Timestamp,Symbol,Side,Price,Amount,Reason,Pnl_Pct
2026-05-13 20:42:03,SOL/USDT,buy,91.23,0.32883919763235775,RSI + Bullish,0.0
2026-05-13 22:32:11,SOL/USDT,buy,91.22,0.2866899313801798,RSI + Bullish,0.0
2026-05-13 23:07:12,ADA/USDT,buy,0.26378,45.49245583440746,RSI + Bullish,0.0
